rank_timestamp,rank,previous_rank,ranking_country,ranking_category,product_title,brand,price_min,price_max,price_currency,relative_demand_min,relative_demand_max,relative_demand_bucket,previous_relative_demand_min,previous_relative_demand_max,previous_relative_demand_bucket
2025-07-11 00:00:00 UTC,3,5,SA,2754,العملاق مسحوق غسيل اوتوماتك لافندر 10 كجم,,50,59,SAR,21,50,High,21,50,High
2025-07-11 00:00:00 UTC,4,2,SA,783,زيادة متابعين انستقرام instagram followers,,39,39,SAR,21,50,High,51,100,Very high
2025-07-11 00:00:00 UTC,1,1,SA,436,"KULLEN خزانة بـ 6 أدراج, أبيض, ‎140x72 سم‏",IKEA,399,399,SAR,51,100,Very high,51,100,Very high
2025-07-11 00:00:00 UTC,1,1,SA,5298,وسادة إطعام بطبعات حيوانات من جونيورز,Juniors,60,99,SAR,51,100,Very high,51,100,Very high
2025-07-11 00:00:00 UTC,198,,SA,630,ديتول باور منظف الأرضيات برائحة اللافندر,Dettol,40,48,SAR,0,5,Very low,,,
2025-07-11 00:00:00 UTC,220,,SA,413,خلطة قهوة من صرة,,20,20,SAR,0,5,Very low,,,
2025-07-11 00:00:00 UTC,20,,SA,2810,Intex Disney Snapset Inflatable Pool with Repair Patch - 4.0 x 0.82 ft,Intex,42,49,SAR,21,50,High,,,
2025-07-11 00:00:00 UTC,38,48,SA,386,براتيك، حامل تليفزيون جداري، فولاذي كامل الحركة، 32-70 انش، أسود,Brateck,119,119,SAR,11,20,Medium,6,10,Low
2025-07-11 00:00:00 UTC,127,111,SA,412,قهوة بلوم بالكولاجين بلوم كافيه bloom cafe,,179,179,SAR,6,10,Low,6,10,Low
2025-07-11 00:00:00 UTC,68,66,SA,4748,كونفيتيريا رافايلو بجوز الهند مع اللوز 30 جم,Raffaello,5,5,SAR,6,10,Low,6,10,Low
2025-07-11 00:00:00 UTC,55,41,SA,567,سوم باي مي لصقات المعجزة لعلاج الحبوب والآثار,,14,15,SAR,6,10,Low,6,10,Low
2025-07-11 00:00:00 UTC,29,16,SA,2165,سماعات ابل ايربودز ماكس فوق الأذن,Apple,1899,2746,SAR,11,20,Medium,21,50,High
2025-07-11 00:00:00 UTC,20,20,SA,469,California Gold Nutrition CollagenUP ، بيبتيدات كولاجين بحرية متحللة مع حمض الهيالورونيك وفيتامين ج، بدون نكهات، رطل,California Gold Nutrition,79,167,SAR,11,20,Medium,11,20,Medium
2025-07-11 00:00:00 UTC,14,16,SA,201,ساعة ذكية GT5 مقاس 41 مم، صيانة الأجهزة + ضمان إضافي لمدة 3 أشهر + سماعات Freebuds5i,Huawei,639,899,SAR,11,20,Medium,11,20,Medium
2025-07-11 00:00:00 UTC,279,232,SA,469,Charlotte Tilbury Airbrush Flawless Finish Setting Spray 100ml,Charlotte Tilbury,148,200,SAR,0,5,Very low,0,5,Very low
2025-07-11 00:00:00 UTC,721,565,SA,469,Kérastase Gloss Absolu Glaze Drops Hair Oil 45ml,Kérastase,169,211,SAR,0,5,Very low,0,5,Very low
2025-07-11 00:00:00 UTC,1643,1966,SA,469,Tena Pants Normal X-Large,TENA,,,SAR,0,5,Very low,0,5,Very low
2025-07-11 00:00:00 UTC,715,601,SA,536,طقم عشاء خزف صيني جديد 18 قطعة,Home Centre,279,279,SAR,0,5,Very low,0,5,Very low
2025-07-11 00:00:00 UTC,122,99,SA,262,"Infinix note 50 pro 5g mobile, Honor mobile phone 5g, Touchscreen 5G Smartphone - Dual SIM Dual Standby, Mobiles phones offer 5g, 12 GB +512 GB",,385,396,SAR,0,5,Very low,0,5,Very low
2025-07-11 00:00:00 UTC,650,584,SA,412,Natural Simply Delish حلوى الجيلي الطبيعية، توت العليق، 0.7 أونصة,Simply Delish,14,14,SAR,0,5,Very low,0,5,Very low
2025-07-11 00:00:00 UTC,425,334,SA,473,مايسون كريفيلي عطر مركز عود ماراكوجا,Maison Crivelli,1026,2067,SAR,0,5,Very low,0,5,Very low
2025-07-11 00:00:00 UTC,74,78,SA,477,DIOR BACKSTAGE GLOW FACE PALETTE,Dior,250,250,SAR,6,10,Low,0,5,Very low
2025-07-11 00:00:00 UTC,316,,SA,262,سوني اكسبيريا 1 VII ذاكرة رام 12 جيجابايت وذاكرة تخزين 256 جيجابايت,Sony,4850,5899,SAR,0,5,Very low,,,
2025-07-11 00:00:00 UTC,1,,SA,5139,فيليبس مكواة بخارية 2100 واط السلسلة 3000,Philips,,,SAR,51,100,Very high,,,
2025-07-11 00:00:00 UTC,331,,SA,567,بيزلين راديانت برايت سيروم تفتيح تحت الإبط خالي من العطور 150 مل,Beesline,,,SAR,0,5,Very low,,,
2025-07-11 00:00:00 UTC,230,,SA,413,زجاجة مشروب غازي مكربن بلاستيكية من بيبسي، 6 × 2.25 لتر,Pepsi,58,58,SAR,0,5,Very low,,,
2025-07-11 00:00:00 UTC,1582,,SA,469,قشر سيلليوم من اسباغول جازا,,10,10,SAR,0,5,Very low,,,
2025-07-11 00:00:00 UTC,1,,SA,1239,POP MART The Monsters Exciting Macaron Series Plush Pendant Blind Box Green Grape,Funko,199,431,SAR,51,100,Very high,,,
2025-07-11 00:00:00 UTC,211,,SA,486,فرشاة تصفيف الشعر باونس كيرل ديفاين من اي سي في في فرشاة شعر مجعد فاخرة، لفك تشابك الشعر الرطب والجاف، أداة لتشكيل وتجعيد الشعر,,14,16,SAR,0,5,Very low,,,
2025-07-11 00:00:00 UTC,71,51,SA,632,"سلم قابل للطي ٦ متر, سلم قابل للطي 10 متر, قضيب توازن ملحق سلم تلسكوبي مع كم قدم مضاد للانزلاق ومقاوم للاهتراء - 1 قطعة / 2 قطعة, سلم قابل للطي 15",,70,108,SAR,21,50,High,21,50,High
2025-07-11 00:00:00 UTC,8,6,SA,2810,حمام سباحة أزرق مستدير بإطار معدني 244 × 51 سم 244x51سم,,197,197,SAR,21,50,High,21,50,High
2025-07-11 00:00:00 UTC,78,110,SA,262,FG هواوي MATE X6 ICELAN-L29C 512GB+12GB DS 4G عربي نيبولا اسود + FOC ساعة GT4 فينيكس-B19M رمادي ستانلس ستيل + فري بادز 5 هوني T10 شاحن لاسلكي فضي,Huawei,2447,6713,SAR,0,5,Very low,0,5,Very low
2025-07-11 00:00:00 UTC,150,265,SA,536,سيترس منظف متعدد الاستعمالات 1 لتر,,12,20,SAR,6,10,Low,0,5,Very low
2025-07-11 00:00:00 UTC,183,248,SA,413,عبوة شاي أخضر فوريست اند فروت من توينينجز، 25 كيس، 37.5 غرام,Twinings,25,32,SAR,0,5,Very low,0,5,Very low
2025-07-11 00:00:00 UTC,1077,1447,SA,469,جيوفاني بلسم مرطب خفيف يترك على الشعر 250 مل,Giovanni,36,42,SAR,0,5,Very low,0,5,Very low
2025-07-11 00:00:00 UTC,79,,SA,784,كتاب التحصيلي علمي 46-47 (2025),,87,98,SAR,0,5,Very low,,,
2025-07-11 00:00:00 UTC,55,,SA,5702,بكج عينات بيف اكس بي,,104,119,SAR,0,5,Very low,,,
2025-07-11 00:00:00 UTC,46,,SA,592,14.5 أونصة / 411 غرام شمعة معطرة بـ3 فتلات دارك كيس,Bath & Body Works,60,60,SAR,6,10,Low,,,
2025-07-11 00:00:00 UTC,1371,,SA,2915,"Fresh Breath Dentist Formulated Oral Rinse, Mild Mint, 3 Fl Oz (Pack of 6)",TheraBreath,,,SAR,0,5,Very low,,,
2025-07-11 00:00:00 UTC,1541,,SA,2915,TIRTIR Mask Fit Red Mini Cushion,TIRTIR,55,69,SAR,0,5,Very low,,,
2025-07-11 00:00:00 UTC,1645,,SA,2915,Fenty HAIR The Homecurl Curl Defining Cream,Fenty Beauty,90,90,SAR,0,5,Very low,,,
2025-07-11 00:00:00 UTC,18,,SA,204,بنطلون رياضي واسع للنساء من ALO,,159,159,SAR,0,5,Very low,,,
2025-07-11 00:00:00 UTC,382,,SA,479,كيليان ماء عطر لوف دونت بي شاي,Kilian,547,1205,SAR,0,5,Very low,,,
2025-07-11 00:00:00 UTC,95,96,SA,267,منتج مجدد - ابل آيفون 11 ضمان 3 شهور,,879,879,SAR,0,5,Very low,0,5,Very low
2025-07-11 00:00:00 UTC,122,99,SA,270,"Infinix note 50 pro 5g mobile, Honor mobile phone 5g, Touchscreen 5G Smartphone - Dual SIM Dual Standby, Mobiles phones offer 5g, 12 GB +512 GB",,385,396,SAR,0,5,Very low,0,5,Very low
2025-07-11 00:00:00 UTC,562,477,SA,536,غسالة صحون LG سعة 14 مكان 5 برامج DFC612FVE,ال جي,2099,2099,SAR,0,5,Very low,0,5,Very low
2025-07-11 00:00:00 UTC,43,44,SA,2660,بوني حليب مبخر كامل الدسم جم,,5,12,SAR,11,20,Medium,0,5,Very low
2025-07-11 00:00:00 UTC,369,336,SA,166,Boohoo Dsgn Studio Supersoft Sculpt Zip Through Jacket - pink,Boohoo,,,,6,10,Low,0,5,Very low
2025-07-11 00:00:00 UTC,546,669,SA,469,لوشن للبشرة لاروش بوزيه 40 مل,La Roche-Posay,69,155,SAR,0,5,Very low,0,5,Very low
2025-07-11 00:00:00 UTC,857,1004,SA,469,اتش اس اي نيوتريشن - بيف بروتين ايزوليت - HSA Beef Protein Isolate,,15,15,SAR,0,5,Very low,0,5,Very low
2025-07-11 00:00:00 UTC,75,79,SA,2441,The INKEY List Salicylic Acid Exfoliating Scalp Treatment,The INKEY List,40,40,SAR,11,20,Medium,6,10,Low
2025-07-11 00:00:00 UTC,206,213,SA,436,مقسم غرفة السعادة هوم,,439,519,SAR,6,10,Low,6,10,Low
2025-07-11 00:00:00 UTC,23,17,SA,275,انكر، بطارية متنقلة بمنفذين، 20000 مللي أمبير، 15 واط، أسود,انكر,69,104,SAR,11,20,Medium,11,20,Medium
2025-07-11 00:00:00 UTC,44,37,SA,2165,سماعات أذن للألعاب II مع ميكروفون,HyperX,81,119,SAR,11,20,Medium,11,20,Medium
2025-07-11 00:00:00 UTC,81,82,SA,166,Mac Duggal Embroidered Open-Back Gown for Women - Purple,Mac Duggal,1775,1775,SAR,11,20,Medium,11,20,Medium
2025-07-11 00:00:00 UTC,88,34,SA,188,"بروشات جوال معدني, بروش جوال, 10/20/30 / 40 قطعة من البروشات الزجاجية اللطيفة ، ملابس أنيقة وأنيقة ، حقائب ، شارات زخرفية ، بروشات مناسبة, بروشات",,16,37,SAR,6,10,Low,11,20,Medium
2025-07-11 00:00:00 UTC,4,5,SA,500009,شاومي سمارت باند 10,شاومي,179,179,SAR,21,50,High,21,50,High
2025-07-11 00:00:00 UTC,12,6,SA,2353,"ESR for iPhone 14 Pro Max Case, Magnetic Clear Case Compatible with MagSafe, Shockproof Military-Grade Protection, Classic Hybrid Magnetic Case for",ESR,18,24,SAR,21,50,High,21,50,High
2025-07-11 00:00:00 UTC,10,19,SA,990,اوربت تراك المطورة المغناطيسية orbitrack LJJ-4501 من لكي ستار,,495,499,SAR,51,100,Very high,21,50,High
2025-07-11 00:00:00 UTC,4,4,SA,5797,حدائق كاليفورنيا فول مدمس مقشور بالخلطة السرية 450 جم,,6,8,SAR,21,50,High,51,100,Very high
2025-07-11 00:00:00 UTC,25,30,SA,264,ايوا بطاقة 34.5 ريال,,35,35,SAR,6,10,Low,0,5,Very low
2025-07-11 00:00:00 UTC,791,394,SA,536,طقم مصابيح طاولة معدنية مع غطاء كتان قطعتين من إمزي,,59,59,SAR,0,5,Very low,0,5,Very low
2025-07-11 00:00:00 UTC,6,9,SA,1928,"‎‎سوني‎‎, ‎‎دوال شوك‎‎, ‎4‎",Sony,92,135,SAR,6,10,Low,0,5,Very low
2025-07-11 00:00:00 UTC,335,331,SA,469,سيروم ذا أورديناري متعدد الببتيدات للرموش والحواجب - 5 مل,,80,80,SAR,0,5,Very low,0,5,Very low
2025-07-11 00:00:00 UTC,1017,1106,SA,469,جيرلان لمستحضرات العناية لار ايه لا ماتيير نيرولي أوترينوار,Guerlain,1240,2046,SAR,0,5,Very low,0,5,Very low
2025-07-11 00:00:00 UTC,197,226,SA,486,معالجة لإعادة نمو الشعر بقوة إضافية 5٪ من مينوكسيديل بحجم 60 مليلتر,,35,36,SAR,0,5,Very low,0,5,Very low
2025-07-11 00:00:00 UTC,115,49,SA,267,HUAWEI Pura 70 12GB+256GB,Huawei,1799,1799,SAR,0,5,Very low,6,10,Low
2025-07-11 00:00:00 UTC,87,61,SA,5709,بطاقة بلايستيشن نتورك 250 ليرة تركية,,28,30,SAR,0,5,Very low,6,10,Low
2025-07-11 00:00:00 UTC,164,296,SA,491,"Nutricost Citrus Bergamot Capsules 1,200mg 120 Capsules 25:1 Bergamot Extract",NutriCost,52,61,SAR,6,10,Low,6,10,Low
2025-07-11 00:00:00 UTC,36,38,SA,2571,MAKEUP BY MARIO Soft Pop Blush Stick,MAKEUP BY MARIO,165,165,SAR,11,20,Medium,11,20,Medium
2025-07-11 00:00:00 UTC,42,45,SA,525,كبسولات قسط هندي عضوي,,80,80,SAR,11,20,Medium,11,20,Medium
2025-07-11 00:00:00 UTC,8,14,SA,270,شريحة جوّي 30 | stc 5G | صلاحية 30 يوم,,,,,21,50,High,21,50,High
2025-07-11 00:00:00 UTC,4,6,SA,526,"Niacinamide Whitening Toothpaste – BodyAccel Natural Whitening Toothpaste with Niacinamide, Gentle Formula for Brighter Teeth & Fresh Breath, 2-Pack",,134,150,SAR,51,100,Very high,21,50,High
2025-07-11 00:00:00 UTC,3,3,SA,6360,طقم طاولة تزيين ومقعد,Home Centre,449,449,SAR,21,50,High,21,50,High
2025-07-11 00:00:00 UTC,8,1,SA,429,كرافت جبنة شيدر جرام,Kraft Foods,3,186,SAR,21,50,High,51,100,Very high
2025-07-11 00:00:00 UTC,3,,SA,8236,بطارية بدء تشغيل السيارة AstroAI S8 1500AH، حزمة بطارية بدء تشغيل السيارة بقدرة 37WH 12V لبطارية توصيل التيار الكهربائي حتى 6.0L محركات غاز و3.0L,AstroAI,255,255,SAR,51,100,Very high,,,
2025-07-11 00:00:00 UTC,841,,SA,166,MW7971 - لنن نص بشت,,280,280,SAR,0,5,Very low,,,
2025-07-11 00:00:00 UTC,371,,SA,166,"فستان أنيق بحجم كبير برقبة على شكل حرف V مع تفاصيل شراشيب ، قماش بوليستر 100 % ذو, فساتين نسائية أنيقة, فستان سهرة نسائي, فساتين نسائية أنيقة للعيد,",,84,91,SAR,6,10,Low,,,
2025-07-11 00:00:00 UTC,3,,SA,486,الفرشاة الحرارية النحيفة by كلارا,,,,,51,100,Very high,,,
2025-07-11 00:00:00 UTC,285,340,SA,525,Carlson كارلسون إم سي تي وأوميجا-3 1480 مجم بالليمون مل سائل,Carlson,97,99,SAR,0,5,Very low,0,5,Very low
2025-07-11 00:00:00 UTC,182,232,SA,422,2x Lay's Chips Potato Forno Authentic Black Pepper Flavor 43 Gram 60%,LAY'S,,,,6,10,Low,0,5,Very low
2025-07-11 00:00:00 UTC,1002,849,SA,469,ناو مستخرج سو بالميتو 90 كبسولات هلامية,NOW,58,58,SAR,0,5,Very low,0,5,Very low
2025-07-11 00:00:00 UTC,1906,1972,SA,469,عرض ميلي زيت لنمو الشعر وفروة الرأس بالنعناع وإكليل الجبل 59 مل ×2,,67,67,SAR,0,5,Very low,0,5,Very low
2025-07-11 00:00:00 UTC,1331,1292,SA,469,لوشن تفتيح وتبييض البشرة ومعالجة البقع الداكنه من بالمرز - 250 مل,Palmer's,46,57,SAR,0,5,Very low,0,5,Very low
2025-07-11 00:00:00 UTC,104,112,SA,469,شامبو هيالورون من لوريال,L'Oréal Paris,16,19,SAR,6,10,Low,0,5,Very low
2025-07-11 00:00:00 UTC,69,86,SA,2571,Dior هايلايتر فوريفر جلو ماكسيمايزر,Dior,205,205,SAR,11,20,Medium,6,10,Low
2025-07-11 00:00:00 UTC,156,150,SA,166,ASOS EDITION nouveau floral embellished high neck cap sleeve maxi dress,ASOS,704,704,SAR,6,10,Low,6,10,Low
2025-07-11 00:00:00 UTC,3,21,SA,433,لوز برازيلي ني، 250 جراما,,75,75,SAR,51,100,Very high,11,20,Medium
2025-07-11 00:00:00 UTC,695,,SA,469,سوانسون مستخلص البرغموت ، 500 ملجم ، 30 كبسولة نباتية,Swanson,112,112,SAR,0,5,Very low,,,
2025-07-11 00:00:00 UTC,745,,SA,2915,TOUS LES JOURS To Le Day Perfume 329 55ml,,99,99,SAR,0,5,Very low,,,
2025-07-11 00:00:00 UTC,18,,SA,604,عرض مكنسة غسيل الرطب والجاف + ممسحة الارضيات,,399,399,SAR,6,10,Low,,,
2025-07-11 00:00:00 UTC,61,,SA,1876,خبز تنور صحي نخاله 240 جم,,7,7,SAR,0,5,Very low,,,
2025-07-11 00:00:00 UTC,143,,SA,477,بودرة أساس ستوديو فيكس من ماك,M·A·C,85,219,SAR,0,5,Very low,,,
2025-07-11 00:00:00 UTC,33,,SA,5702,بودي بيلدر 100٪ بروتين مصل الحليب,,175,175,SAR,6,10,Low,,,
2025-07-11 00:00:00 UTC,201,115,SA,187,ASOS DESIGN Nikita knotted platform block heeled sandals,ASOS,175,175,SAR,0,5,Very low,6,10,Low
2025-07-11 00:00:00 UTC,24,29,SA,604,ريبون شعالة فحم كهربائية 360 درجة - 1300 واط - أسود,,69,69,SAR,6,10,Low,6,10,Low
2025-07-11 00:00:00 UTC,14,9,SA,431,ابو كاس ارز مزة بسمتي 5 كجم,Hesari Supermarket,36,44,SAR,11,20,Medium,21,50,High
2025-07-11 00:00:00 UTC,6,12,SA,888,ملمع معدني كروم شاين من اوتوسول 75 مل × 3 قطع,Autosol,,,SAR,21,50,High,11,20,Medium
2025-07-11 00:00:00 UTC,564,308,SA,536,تايد ديبيو 30 كيلو | deepio tide 30 kg,Tide,196,196,SAR,0,5,Very low,0,5,Very low
2025-07-11 00:00:00 UTC,456,408,SA,166,River Island Satin Lace Trim Midi Skirt 10 - أسود Womens,River Island,230,230,SAR,0,5,Very low,0,5,Very low
2025-07-11 00:00:00 UTC,183,180,SA,2915,كردفان - صمغ عربي هشاب,,20,20,SAR,0,5,Very low,0,5,Very low
2025-07-11 00:00:00 UTC,671,693,SA,2915,نارس باور مات للشفاه أحمر شفاه سائل,NARS,110,175,SAR,0,5,Very low,0,5,Very low
2025-07-11 00:00:00 UTC,515,595,SA,473,ذاتي,,202,202,SAR,0,5,Very low,0,5,Very low
2025-07-11 00:00:00 UTC,300,906,SA,473,سيرافي كريم العين 14 مل,CeraVe,47,75,SAR,0,5,Very low,0,5,Very low
2025-07-11 00:00:00 UTC,4,3,SA,2619,بخاخ افوجين 5 بالمئه لتحفيز نمو الشعر ومنع تساقطه من افالون فارما 50 مل مع ديرما رولر,,39,39,SAR,51,100,Very high,51,100,Very high
2025-07-11 00:00:00 UTC,19,,SA,16,"50 قطعة ملصقات كوبرا ، حيوانات طباعة حيوانات ورقية بلاستيكية غير منتظمة قابلة للالتصاق, استكرات, ستيكرات, طبع, Sticker ملصقات",,9,10,SAR,11,20,Medium,,,
2025-07-11 00:00:00 UTC,433,,SA,567,كريم للمفاصل وللركبة سيموفون 3حبات * 10جرام,,110,110,SAR,0,5,Very low,,,
2025-07-11 00:00:00 UTC,273,,SA,567,كريم معالج ومرطب 2 في 1 مور كيرلز من سكالا - 1000 جم,,49,49,SAR,0,5,Very low,,,
2025-07-11 00:00:00 UTC,921,,SA,412,عبوة زجاجات مياه من ناقي 20 قطعة × 300 مل ان ايه كيو اي,,11,11,SAR,0,5,Very low,,,
2025-07-11 00:00:00 UTC,722,,SA,166,شنطة حمل أطفال بطبعات من جيجلز,,75,113,SAR,0,5,Very low,,,
2025-07-11 00:00:00 UTC,66,,SA,505771,سماعات أذن MI Redmi Buds 6,شاومي,69,99,SAR,6,10,Low,,,
2025-07-11 00:00:00 UTC,6,,SA,686,GEEPAS Double Door Defrost Refrigerator Capacity 205 L Adjustable Thermostat/Tempered Glass Shelves/Faster Cooling/Door Lock & Key 238,جيباس,,,SAR,21,50,High,,,
2025-07-11 00:00:00 UTC,1166,,SA,469,هيمالايا غسول 150 مل,Himalaya,26,38,SAR,0,5,Very low,,,
2025-07-11 00:00:00 UTC,1086,1282,SA,469,California Gold Nutrition بروبيوتيك 30 كبسولة نباتية,California Gold Nutrition,128,142,SAR,0,5,Very low,0,5,Very low
2025-07-11 00:00:00 UTC,471,520,SA,473,غارنييه ماء ميسيلار منظف 700 مل,Garnier,30,32,SAR,0,5,Very low,0,5,Very low
2025-07-11 00:00:00 UTC,359,403,SA,222,UGREEN Nexode Power Bank 20000mAh 130W with Smart Digital Display,Ugreen,180,199,SAR,0,5,Very low,0,5,Very low
2025-07-11 00:00:00 UTC,712,523,SA,222,ITEL City 100 Dual SIM Navy Blue 4+8GB RAM 256 GB 4G Middle East Version,Itel,329,329,SAR,0,5,Very low,0,5,Very low
2025-07-11 00:00:00 UTC,153,158,SA,412,زبدة فول سوداني طبيعية خشنة ريجانو,,15,20,SAR,6,10,Low,6,10,Low
2025-07-11 00:00:00 UTC,51,70,SA,536,"4 قطع / 6 قطع / 8 قطع / مجموعة غطاء كرسي كرسي سميك حامي أثاث غرفة النوم والمكتب وغرفة المعيشة ديكور, كرسي استرخاء, كرسي استرخاء سينمائي, كنب امريكي,",,173,184,SAR,11,20,Medium,11,20,Medium
2025-07-11 00:00:00 UTC,20,8,SA,133,"شطاف حمام للسفر, شطاف للسفر والرحلات, رشاش بيديت كهربائي محمول للنظافة الشخصية - قابل لإعادة الشحن ، مع خزان ماء سعة 2.3 لتر - مثالي للسفر, شطاف سفر,",,109,119,SAR,11,20,Medium,21,50,High
2025-07-11 00:00:00 UTC,1,1,SA,4690,هناء حبوب كاملة شوفان 900 جم,,12,20,SAR,51,100,Very high,51,100,Very high
2025-07-11 00:00:00 UTC,1,1,SA,619,مكنسة وكس للتنظيف الجاف والرطب,,380,380,SAR,51,100,Very high,51,100,Very high
2025-07-11 00:00:00 UTC,1241,,SA,469,سنترم اينرجي فيتامينات متعددة مع جينكو & جنسنج,Centrum,29,29,SAR,0,5,Very low,,,
2025-07-11 00:00:00 UTC,577,,SA,536,سائل إزالة البقع عن الأقمشة أبيض 1لترات,Vanish,14,16,SAR,0,5,Very low,,,
2025-07-11 00:00:00 UTC,2,,SA,442,عربة مطبخ ترولي 4 مستويات,Home Centre,48,48,SAR,51,100,Very high,,,
2025-07-11 00:00:00 UTC,362,,SA,1604,Mac Duggal Cape-Sleeve Gown In Chiffon for Women - Blue,Mac Duggal,1775,1775,SAR,0,5,Very low,,,
2025-07-11 00:00:00 UTC,3,,SA,6899,طقم بطانيات متنوعة قطعتين من جونيورز,Juniors,33,55,SAR,51,100,Very high,,,
2025-07-11 00:00:00 UTC,124,,SA,486,"استشوار شعر, مصفف شعر, مجموعة فرش الشعر 5 في 1 من OKWRAP - فرشاة هوائية قابلة للفصل ، فرشاة تجعيد الشعر ، ماكينة فرد الشعر السالبة ، فرشاة, دايسون",,144,154,SAR,0,5,Very low,,,
2025-07-11 00:00:00 UTC,6,,SA,285,USB-C Multifunction Adapter Hardware/Electronic 15214,Ugreen,89,99,SAR,6,10,Low,,,
2025-07-11 00:00:00 UTC,982,790,SA,2915,Dior إصبع كريم أساس فوريفر سكين برفكت متعدد الاستخدامات n neutral,Dior,280,280,SAR,0,5,Very low,0,5,Very low
2025-07-11 00:00:00 UTC,735,589,SA,473,"عطر سوفاج, عطورات رجاليه تدوم طويلا, مجموعة عطور رجالية من 3 زجاجات ، مزيج من سبوتر برغموت الزهري ، زهر البرتقال ، إكليل الجبل الشرقي ،, برفان سوفاج,",,95,105,SAR,0,5,Very low,0,5,Very low
2025-07-11 00:00:00 UTC,8,9,SA,1868,نسكافيه جولد قهوة جم,NESCAFÉ,20,35,SAR,21,50,High,51,100,Very high
2025-07-11 00:00:00 UTC,6,3,SA,484,Original Cream Antiperspirant Deodorant 50ml,Dove,12,22,SAR,21,50,High,51,100,Very high
2025-07-11 00:00:00 UTC,74,,SA,537,وسادة عربة أطفال بطبعات من جونيورز,,85,85,SAR,11,20,Medium,,,
2025-07-11 00:00:00 UTC,1778,,SA,469,NaturesPlus بيبتيدات الكولاجين، التوت وعصير الليمون، 0.8 رطل,NaturesPlus,,,SAR,0,5,Very low,,,
2025-07-11 00:00:00 UTC,1307,,SA,2915,انجلوت قلم كحل,Inglot,41,46,SAR,0,5,Very low,,,
2025-07-11 00:00:00 UTC,2,,SA,2865,مبيد الوزغ والزواحف والبرص,,42,42,SAR,51,100,Very high,,,
2025-07-11 00:00:00 UTC,5,,SA,4508,فيت كريم مزيل شعر للبشرة الجافة 100 جم,Veet,14,14,SAR,21,50,High,,,
2025-07-11 00:00:00 UTC,240,,SA,2592,نيوتروجينا هيدرو بوست جل كريم 50 مل,Neutrogena,26,36,SAR,0,5,Very low,,,
2025-07-11 00:00:00 UTC,23,13,SA,473,SEPHORA FAVORITES Social Favs,SEPHORA,230,230,SAR,11,20,Medium,11,20,Medium
