rank_timestamp,rank,previous_rank,ranking_country,ranking_category,product_title,brand,price_min,price_max,price_currency,relative_demand_min,relative_demand_max,relative_demand_bucket,previous_relative_demand_min,previous_relative_demand_max,previous_relative_demand_bucket
2025-07-11 00:00:00 UTC,40,21,IE,2441,Joico HydraSplash Hydrating Shampoo & Conditioner Set,Joico,16,20,EUR,6,10,Low,11,20,Medium
2025-07-11 00:00:00 UTC,15,11,IE,2882,NEXT White Washed Cotton Linen Hidden Tab Top Lined Curtains,next,66,66,EUR,11,20,Medium,21,50,High
2025-07-11 00:00:00 UTC,8,5,IE,6069,Milk Makeup Makeup Must Haves,Milk Makeup,40,50,EUR,21,50,High,21,50,High
2025-07-11 00:00:00 UTC,6,4,IE,611,Creda 1000W Electric Wall-Mounted Panel Heater 536mm x 671mm,Creda,127,127,EUR,21,50,High,21,50,High
2025-07-11 00:00:00 UTC,17,20,IE,527,Oral-B Electric Toothbrush,Oral-B,70,101,EUR,11,20,Medium,21,50,High
2025-07-11 00:00:00 UTC,2,1,IE,1529,True Natural Goodness Organic Ceylon Cinnamon,,6,8,EUR,51,100,Very high,51,100,Very high
2025-07-11 00:00:00 UTC,37,,IE,783,The Whole-Brain Child - Ebook,,10,20,EUR,11,20,Medium,,,
2025-07-11 00:00:00 UTC,2588,,IE,166,"Women's Embroidered Cowboy Boots - Pointed Toe Mid-Heel Western Boots with Zipper Closure, Cowgirl boots, Cowgirl clothes women, Vibrant Color",,25,30,EUR,0,5,Very low,,,
2025-07-11 00:00:00 UTC,16,,IE,540,"VTech VM924-2 Video Baby Monitor with 2 Cameras, Pan and Tilt Baby Monitor with 5 inch LCD Screen",VTech,56,75,EUR,11,20,Medium,,,
2025-07-11 00:00:00 UTC,14,,IE,465,IKEA VESKEN shelf unit,IKEA,12,12,EUR,21,50,High,,,
2025-07-11 00:00:00 UTC,378,,IE,486,L'Oréal Professionnel Serie Expert Vitamino Color Shampoo and Conditioner Duo,L'Oréal Paris,30,38,EUR,0,5,Very low,,,
2025-07-11 00:00:00 UTC,1043,865,IE,469,Lancôme Teint Miracle Foundation,Lancôme,36,49,EUR,0,5,Very low,6,10,Low
2025-07-11 00:00:00 UTC,260,469,IE,2915,Bobbi Brown Vitamin Enriched Face Base,Bobbi Brown,22,79,EUR,6,10,Low,6,10,Low
2025-07-11 00:00:00 UTC,172,80,IE,204,Snickers AllroundWork Stretch Loose Fit Work Trousers Holster Pockets,Snickers,115,120,EUR,6,10,Low,6,10,Low
2025-07-11 00:00:00 UTC,32,65,IE,2271,Womens Lipsy Orange Floral Printed Frill Sleeve Maxi Dress,Lipsy,162,163,EUR,11,20,Medium,6,10,Low
2025-07-11 00:00:00 UTC,58,32,IE,212,French Connection Mens FC 1/2 Zip Sweatshirt,French Connection,25,25,EUR,0,5,Very low,6,10,Low
2025-07-11 00:00:00 UTC,37,44,IE,619,Miele Classic C1 Junior Cylinder Vacuum,Miele,159,170,EUR,6,10,Low,6,10,Low
2025-07-11 00:00:00 UTC,23,19,IE,783,7 Habits Of Highly Effective People By Stephen R Covey,,16,20,EUR,21,50,High,21,50,High
2025-07-11 00:00:00 UTC,18,13,IE,223,POFET Bluetooth Adapter for Car Wireless FM Radio Transmitter Wireless Bluetooth 5.0 MP3 Music Player QC3.0 USB Quick Charge,,18,18,EUR,21,50,High,21,50,High
2025-07-11 00:00:00 UTC,23,18,IE,412,PPB Powdered Peanut Butter Original 180g,Myprotein,10,12,EUR,21,50,High,21,50,High
2025-07-11 00:00:00 UTC,91,65,IE,730,Tassimo by Bosch Finesse TAS162EGB Coffee Machine,Bosch,45,45,EUR,21,50,High,21,50,High
2025-07-11 00:00:00 UTC,28,37,IE,223,"LOBKIN Bone Conduction Headphones Bluetooth 5.4, Open Ear Headphones Wireless with Mic, IPX5 Waterproof Sports Earphones for Running, Gym Workout,",,30,30,EUR,11,20,Medium,11,20,Medium
2025-07-11 00:00:00 UTC,91,74,IE,569,Maternity Comfort Soft Support Pillow,,20,20,EUR,11,20,Medium,11,20,Medium
2025-07-11 00:00:00 UTC,89,56,IE,567,The Ordinary Natural Moisturizing Factors + HA,The Ordinary,8,8,EUR,11,20,Medium,11,20,Medium
2025-07-11 00:00:00 UTC,1738,1629,IE,469,Garmin Fenix 8,GARMIN,815,899,EUR,0,5,Very low,0,5,Very low
2025-07-11 00:00:00 UTC,1313,1281,IE,469,Wella Professionals Ultimate Repair Protective Leave-in 140ml,Wella,24,34,EUR,0,5,Very low,0,5,Very low
2025-07-11 00:00:00 UTC,939,926,IE,536,Mattress Topper (King | Extra Deep | 10cm),,49,50,EUR,0,5,Very low,0,5,Very low
2025-07-11 00:00:00 UTC,2252,2879,IE,166,adidas Kids Grand Court Trainers,adidas,21,45,EUR,0,5,Very low,0,5,Very low
2025-07-11 00:00:00 UTC,335,342,IE,166,Women's Hot Pink Twill Cut Out Bow Shift Dress,PrettyLittleThing,30,50,EUR,0,5,Very low,0,5,Very low
2025-07-11 00:00:00 UTC,1165,1026,IE,187,Nike Big Low Men's Shoes,Nike,45,90,EUR,0,5,Very low,0,5,Very low
2025-07-11 00:00:00 UTC,936,1081,IE,187,adidas Terrex Anylander Hiking Shoes Men's,adidas,75,75,EUR,0,5,Very low,0,5,Very low
2025-07-11 00:00:00 UTC,745,,IE,536,Bestway Solar Pool Cover Flowclear,Bestway,29,31,EUR,0,5,Very low,,,
2025-07-11 00:00:00 UTC,22,,IE,619,Dyson V11 Extra Cordless Vacuum Cleaner,Dyson,,,EUR,11,20,Medium,,,
2025-07-11 00:00:00 UTC,157,,IE,689,DeWalt DCMASPH6N XR FlexVolt Pole Hedge Trimmer Attachment DCMASPH6N-XJ,DEWALT,120,134,EUR,6,10,Low,,,
2025-07-11 00:00:00 UTC,552,,IE,187,Reebok Club C 85,Reebok,,,EUR,0,5,Very low,,,
2025-07-11 00:00:00 UTC,63,,IE,479,Perfumed Bosy Mist Victoria's Secret Bare Vanilla Shimmer Fragrance Mist,Victoria's Secret,21,23,EUR,6,10,Low,,,
2025-07-11 00:00:00 UTC,187,201,IE,567,"12% Azelaic Acid Serum, 20 g Azelaic Acid Serum, Azelaic Acid Face Serum, It Effectively Relieves Redness and Inflammation on the Face and Brightens",,6,6,EUR,6,10,Low,6,10,Low
2025-07-11 00:00:00 UTC,1949,683,IE,2915,The Essence Vault 3x100ml Bundle Women Bestsellers / Designer Perfume Shop Fragrance Dupe / Bundle / Fragrances,The Essence Vault,58,59,EUR,0,5,Very low,6,10,Low
2025-07-11 00:00:00 UTC,241,216,IE,1167,DeWalt DCF850N 18V XR Brushless Compact Impact Driver,DEWALT,135,188,EUR,0,5,Very low,6,10,Low
2025-07-11 00:00:00 UTC,588,451,IE,473,Moogoo Natural Tinted Face Cream SPF 40,MooGoo,12,13,EUR,0,5,Very low,6,10,Low
2025-07-11 00:00:00 UTC,5,5,IE,499770,Tower uPVC White Mini Trunking 25mm x 16mm x 2m 81974,Tower,2,2,EUR,21,50,High,21,50,High
2025-07-11 00:00:00 UTC,18,26,IE,2962,Forge Steel Pneumatic Wheels Wheelbarrow 347PT,,75,75,EUR,21,50,High,21,50,High
2025-07-11 00:00:00 UTC,1033,229,IE,2915,Advanced Clinicals Retinol Firming Cream,Advanced Clinicals,14,14,EUR,0,5,Very low,11,20,Medium
2025-07-11 00:00:00 UTC,183,346,IE,525,Seven Seas Jointcare + Turmeric,Seven Seas,18,23,EUR,6,10,Low,0,5,Very low
2025-07-11 00:00:00 UTC,367,349,IE,166,kids UGG K Goldenglow,UGG,75,75,EUR,0,5,Very low,0,5,Very low
2025-07-11 00:00:00 UTC,727,620,IE,187,Adidas Originals Kids Unisex Campus 00S Elastic Trainers Red,adidas,60,63,EUR,0,5,Very low,0,5,Very low
2025-07-11 00:00:00 UTC,2031,1794,IE,469,Burberry Eau de Parfum For Women,Burberry,20,49,EUR,0,5,Very low,0,5,Very low
2025-07-11 00:00:00 UTC,3,4,IE,6295,DeWalt DCB547 54V 9.0Ah XR FlexVolt Li-Ion Battery,DEWALT,150,241,EUR,51,100,Very high,51,100,Very high
2025-07-11 00:00:00 UTC,37,,IE,569,NEXT Textured Embossed Square Pattern Bedding Duvet Cover and Pillowcase Set,next,36,50,EUR,11,20,Medium,,,
2025-07-11 00:00:00 UTC,114,,IE,604,Vent-Axia Positive Input Ventilation Unit With Heater,Vent-Axia,,,EUR,0,5,Very low,,,
2025-07-11 00:00:00 UTC,219,,IE,166,Womens NEXT Khaki Green Relaxed Ruched Sleeve Blazer,next,56,58,EUR,6,10,Low,,,
2025-07-11 00:00:00 UTC,27,,IE,178,Prada PR 17WS Sunglasses Women,Prada,220,232,EUR,21,50,High,,,
2025-07-11 00:00:00 UTC,1989,,IE,469,Life Extension Anti-Alcohol Complex,Life Extension,,,EUR,0,5,Very low,,,
2025-07-11 00:00:00 UTC,149,137,IE,2571,Max Factor Miracle Touch Foundation,Max Factor,8,21,EUR,0,5,Very low,0,5,Very low
2025-07-11 00:00:00 UTC,773,519,IE,166,Kids Castore Ireland Home Kit 2025,SOCCER.COM,36,36,EUR,0,5,Very low,0,5,Very low
2025-07-11 00:00:00 UTC,1025,1276,IE,469,Kérastase Gloss Absolu Glaze Drops Hair Oil 45ml,Kérastase,29,41,EUR,0,5,Very low,0,5,Very low
2025-07-11 00:00:00 UTC,1176,1252,IE,469,Piz Buin Tan Protect Spray,Piz Buin,9,12,EUR,0,5,Very low,0,5,Very low
2025-07-11 00:00:00 UTC,125,127,IE,569,Silentnight Silentnight Summer Breeze Lightweight Duvet,Silentnight,,,EUR,6,10,Low,6,10,Low
2025-07-11 00:00:00 UTC,136,124,IE,2890,Chocolate Sea Salt Natural Protein Bar Made in Ireland,All Real Nutrition,28,28,EUR,6,10,Low,6,10,Low
2025-07-11 00:00:00 UTC,672,417,IE,2915,Alumier Ultimate Boost Serum,AlumierMD UK,76,108,EUR,0,5,Very low,6,10,Low
2025-07-11 00:00:00 UTC,129,73,IE,689,Organic Weed Killer,Wipeout,59,60,EUR,6,10,Low,6,10,Low
2025-07-11 00:00:00 UTC,175,210,IE,436,Kingston Chenille Beige Dining Chair - Furniture Clearance,,99,99,EUR,11,20,Medium,6,10,Low
2025-07-11 00:00:00 UTC,60,54,IE,567,Badger Sun Sunscreen for Kids SPF 30,Badger,17,17,EUR,11,20,Medium,11,20,Medium
2025-07-11 00:00:00 UTC,28,60,IE,630,Blue & White Clothes Airer 18m,,10,10,EUR,21,50,High,11,20,Medium
2025-07-11 00:00:00 UTC,119,108,IE,503739,Zinsser Allcoat Exterior Satin 1L,Zinsser,32,35,EUR,6,10,Low,11,20,Medium
2025-07-11 00:00:00 UTC,362,338,IE,469,MAC Studio Fix Powder Plus Foundation,M·A·C,38,40,EUR,6,10,Low,11,20,Medium
2025-07-11 00:00:00 UTC,5,7,IE,275,Pro Elec PEL00421 UK Plug to IEC C7 Figure 8 Power Lead,,3,3,EUR,51,100,Very high,21,50,High
2025-07-11 00:00:00 UTC,2,3,IE,387,"2025 Upgraded Wireless CarPlay Adapter,Effortlessly Convert Wired to Wireless CarPlay,Suitable for cars with carplay,Compatible with iPhone iOS 10+",,29,36,EUR,51,100,Very high,21,50,High
2025-07-11 00:00:00 UTC,7,9,IE,500009,Gard Pro Ultra 2+ Smartwatch Smart Watch,,85,86,EUR,21,50,High,51,100,Very high
2025-07-11 00:00:00 UTC,10,8,IE,499799,Milwaukee Tyre Inflator 4933478706,Milwaukee Tool,85,248,EUR,21,50,High,51,100,Very high
2025-07-11 00:00:00 UTC,6,3,IE,6304,bareMinerals Complexion Rescue All-Over Luminizer SPF20,bareMinerals,19,19,EUR,51,100,Very high,51,100,Very high
2025-07-11 00:00:00 UTC,1,1,IE,6884,Premier Office Pkt.5 A4 My Clear Bag Button Wallets,,2,2,EUR,51,100,Very high,51,100,Very high
2025-07-11 00:00:00 UTC,302,,IE,536,JYSK Mattress topper WELLPUR FRYA GT30,JYSK,100,100,EUR,0,5,Very low,,,
2025-07-11 00:00:00 UTC,1351,,IE,2915,Lacoste Pour Femme Eau de Parfum,Lacoste,27,58,EUR,0,5,Very low,,,
2025-07-11 00:00:00 UTC,45,,IE,623,Dosco Deck SCRUB Broom and HANDLE,,7,7,EUR,11,20,Medium,,,
2025-07-11 00:00:00 UTC,1358,996,IE,536,Ninja QB3001UKS Nutri 700W Slim Blender & Smoothie Maker,Ninja,59,80,EUR,0,5,Very low,0,5,Very low
2025-07-11 00:00:00 UTC,1097,837,IE,536,"1pc, Key Lock Box For Outside, Portable Combination Lockbox For House Keys And Car Key, Realtor Security Lock Box With Code, Waterproof Key Hider",,4,6,EUR,0,5,Very low,0,5,Very low
2025-07-11 00:00:00 UTC,1462,918,IE,166,Bench Mens Sergei Twill Cargo Pants,Bench,30,30,EUR,0,5,Very low,0,5,Very low
2025-07-11 00:00:00 UTC,572,518,IE,536,Cooke & Lewis Gasuit5 75Cm Gas Hob,Cooke & Lewis,215,215,EUR,0,5,Very low,6,10,Low
2025-07-11 00:00:00 UTC,272,233,IE,166,Girls NEXT Rainbow/Pink Top and Tutu Skirt Set,next,17,19,EUR,6,10,Low,6,10,Low
2025-07-11 00:00:00 UTC,184,145,IE,486,Alfaparf Keratin Therapy Lisse Design Maintenance Shampoo 250ml,Alfaparf Milano,13,19,EUR,6,10,Low,6,10,Low
2025-07-11 00:00:00 UTC,26,23,IE,499793,Body Sculpture 19Kg Smart Dumbbell Workout Tower,Body Sculpture,48,69,EUR,11,20,Medium,11,20,Medium
2025-07-11 00:00:00 UTC,580,255,IE,2915,Afnan Supremacy Collector's Edition Eau de Parfum for men,Afnan,54,57,EUR,0,5,Very low,11,20,Medium
2025-07-11 00:00:00 UTC,32,34,IE,536,Titan TTB826HDC 50cm 550W 230-240V Corded Hedge Trimmer,TITAN,76,76,EUR,11,20,Medium,21,50,High
2025-07-11 00:00:00 UTC,4,5,IE,505295,Anker Powercore Power Bank,Anker,54,54,EUR,21,50,High,21,50,High
2025-07-11 00:00:00 UTC,1,3,IE,1876,Fitbakes Keto Flaxseed Bread,,6,6,EUR,51,100,Very high,51,100,Very high
2025-07-11 00:00:00 UTC,1,,IE,5409,NEXT Green/Pink Flower Long Leg Sunsafe Swimsuit,next,18,19,EUR,51,100,Very high,,,
2025-07-11 00:00:00 UTC,165,,IE,1604,Boys NEXT Long Sleeve Long Sleeves Smart Trimmed Shirt,next,17,20,EUR,0,5,Very low,,,
2025-07-11 00:00:00 UTC,505,468,IE,166,Ecco Offroad Women's,ECCO,60,95,EUR,0,5,Very low,0,5,Very low
2025-07-11 00:00:00 UTC,574,759,IE,187,Men's Nike Streakfly 2,Nike,150,180,EUR,0,5,Very low,0,5,Very low
2025-07-11 00:00:00 UTC,21,273,IE,503739,Ronseal 10 Year Woodstain,Ronseal,24,24,EUR,11,20,Medium,0,5,Very low
2025-07-11 00:00:00 UTC,2204,1646,IE,469,Frida mom FridaMom Instant Ice Maxi pads 8s,Fridababy,28,30,EUR,0,5,Very low,0,5,Very low
2025-07-11 00:00:00 UTC,1457,1689,IE,469,"15V Replacement Shaver Charger Compatible with Philips Norelco HQ8505 7000 5000 3000 6070 7310 6090 6071 Electric Shaver Razor,Aquatec,Arcitec",,7,7,EUR,0,5,Very low,0,5,Very low
2025-07-11 00:00:00 UTC,102,103,IE,3798,Kärcher K2 Basic Corded Pressure Washer 1.4Kw,Kärcher,70,88,EUR,6,10,Low,0,5,Very low
2025-07-11 00:00:00 UTC,146,144,IE,2890,LibiFAR – Libido Booster Increases Female Libido Instantly,Sensilab,20,20,EUR,6,10,Low,6,10,Low
2025-07-11 00:00:00 UTC,117,115,IE,115,Manthorpe GL250 Loft door,Manthorpe,,,EUR,6,10,Low,6,10,Low
2025-07-11 00:00:00 UTC,83,65,IE,3798,Einhell Pxc Cordless Grout Cleaner Ge-CC 18 Li Solo,Einhell,62,84,EUR,6,10,Low,6,10,Low
2025-07-11 00:00:00 UTC,63,39,IE,8,Paintbox Yarns Chenille,Paintbox Yarns,4,4,EUR,11,20,Medium,11,20,Medium
2025-07-11 00:00:00 UTC,300,223,IE,469,The Ordinary Natural Moisturizing Factors + HA,The Ordinary,8,8,EUR,6,10,Low,11,20,Medium
2025-07-11 00:00:00 UTC,21,38,IE,1253,DJI Mini 4 Pro Drone,DJI,649,1150,EUR,11,20,Medium,11,20,Medium
2025-07-11 00:00:00 UTC,8,5,IE,2832,Clearwater Pool Chemical Starter Kit,Clearwater,,,EUR,21,50,High,21,50,High
2025-07-11 00:00:00 UTC,29,13,IE,2890,Symprove 4 Week Supply Original,Symprove,75,100,EUR,21,50,High,21,50,High
2025-07-11 00:00:00 UTC,116,90,IE,638,Ninja 7.6L Double Stack 2 Drawer Air Fryer,Ninja,235,240,EUR,11,20,Medium,21,50,High
2025-07-11 00:00:00 UTC,55,32,IE,187,Adidas Vl Court Bold Womens Trainers,adidas,35,40,EUR,21,50,High,21,50,High
2025-07-11 00:00:00 UTC,1,1,IE,1436,4lite Tornado Single 5ft LED Non-Corrosive Batten Fitting 28-30W 3230lm 230V,,39,39,EUR,51,100,Very high,51,100,Very high
2025-07-11 00:00:00 UTC,1,1,IE,2720,JYSK Bed slats BALFJORDEN BA5,JYSK,40,40,EUR,51,100,Very high,51,100,Very high
2025-07-11 00:00:00 UTC,465,,IE,536,LAP S15s Linear LED Tube 280lm 2.5W 221mm 940PP,LAP Electrical,3,3,EUR,0,5,Very low,,,
2025-07-11 00:00:00 UTC,2,,IE,212,NEXT Orange/Pink Oversized Cosy Rib Sweatshirt,next,12,13,EUR,21,50,High,,,
2025-07-11 00:00:00 UTC,818,586,IE,536,Rituals Luxury Car Air Freshener 3g,Rituals,18,23,EUR,0,5,Very low,6,10,Low
2025-07-11 00:00:00 UTC,509,611,IE,2915,Yves Saint Laurent Black Opium Eau de Parfum,Saint Laurent,53,65,EUR,0,5,Very low,6,10,Low
2025-07-11 00:00:00 UTC,147,66,IE,2271,Never Fully Dressed Green Tilly dress Women's,Never Fully Dressed,118,140,EUR,6,10,Low,6,10,Low
2025-07-11 00:00:00 UTC,129,108,IE,486,Color Wow Dream Smooth Kit,Color Wow,28,34,EUR,6,10,Low,6,10,Low
2025-07-11 00:00:00 UTC,38,44,IE,2571,Danessa Myricks Beauty Yummy Skin Blurring Balm Powder,Danessa Myricks Beauty,35,45,EUR,6,10,Low,6,10,Low
2025-07-11 00:00:00 UTC,33,40,IE,2740,Vita Liberata Fabulous Gradual Tanning Lotion 200ml,Vita Liberata,14,19,EUR,11,20,Medium,6,10,Low
2025-07-11 00:00:00 UTC,20,16,IE,2571,Rare Beauty by Selena Gomez Soft Pinch Liquid Blush,Rare Beauty,14,26,EUR,11,20,Medium,21,50,High
2025-07-11 00:00:00 UTC,18,19,IE,913,For Surron Light bee X/S Motorcycle Pattern Fairing Electroplating Material Sticker Kit Accessories Colorful Decorative Stickers (Style 4,,85,85,EUR,21,50,High,21,50,High
2025-07-11 00:00:00 UTC,264,185,IE,632,Salin Plus Replacement Filter,Salin Plus,38,71,EUR,6,10,Low,11,20,Medium
2025-07-11 00:00:00 UTC,91,66,IE,436,Pierre Henry Maxi Steel Filing Cabinet with 2 Lockable Drawers 400 x 400 x 660 mm Silver,Office Depot,74,74,EUR,11,20,Medium,11,20,Medium
2025-07-11 00:00:00 UTC,32,39,IE,1239,Jellycat Limited Amuseables Horatio Pistachio,Jellycat,28,28,EUR,6,10,Low,11,20,Medium
2025-07-11 00:00:00 UTC,16,198,IE,2915,Philips OneBlade 360 QP2734/ Face,Philips,35,35,EUR,21,50,High,11,20,Medium
2025-07-11 00:00:00 UTC,229,286,IE,2915,Alfaparf Semi Di Lino Scalp Rebalance Balancing Low Shampoo,Alfaparf Milano,12,13,EUR,6,10,Low,11,20,Medium
2025-07-11 00:00:00 UTC,91,84,IE,473,NAILAO Revitalash - Advanced Eyelash Conditioner 3.5ml,RevitaLash,69,115,EUR,11,20,Medium,11,20,Medium
2025-07-11 00:00:00 UTC,19,19,IE,3798,DEWALT XR Brushless Axial Blower 18V DCMBL562N-XJ,DEWALT,143,202,EUR,21,50,High,11,20,Medium
2025-07-11 00:00:00 UTC,19,21,IE,5702,Protein Works Vegan Protein Shakes Premium Plant Protein,The Protein Works,18,19,EUR,11,20,Medium,11,20,Medium
2025-07-11 00:00:00 UTC,776,981,IE,536,De'Longhi Argento Floro 1.7 Litre Jug Kettle & 4 Slice Toaster Set - Beige,De'Longhi,110,110,EUR,0,5,Very low,0,5,Very low
2025-07-11 00:00:00 UTC,1579,1696,IE,2915,Sol de Janeiro Limited Edition Danca Mistica Perfume Mist,Sol de Janeiro,20,24,EUR,0,5,Very low,0,5,Very low
2025-07-11 00:00:00 UTC,1,1,IE,104,Nike Heritage,Nike,17,28,EUR,51,100,Very high,51,100,Very high
2025-07-11 00:00:00 UTC,1,1,IE,588,On Your Christening - Personalised Candle,,19,19,EUR,51,100,Very high,51,100,Very high
2025-07-11 00:00:00 UTC,1,2,IE,5630,MAM Teat 0 Newborn,MAM,7,9,EUR,51,100,Very high,51,100,Very high
2025-07-11 00:00:00 UTC,1089,,IE,187,Womens schuh Velma Tie Wedge Espadrille Sandals,schuh,25,50,EUR,0,5,Very low,,,
2025-07-11 00:00:00 UTC,704,,IE,187,adidas Kids Predator Elite Fold-over Tongue Fg Football Boots,adidas,120,140,EUR,0,5,Very low,,,
2025-07-11 00:00:00 UTC,758,,IE,469,Tena Men Absorbent Protector Level 3,TENA,6,8,EUR,0,5,Very low,,,
2025-07-11 00:00:00 UTC,227,,IE,477,Sculpted By Aimee Lip Duo,Sculpted By Aimee,19,19,EUR,0,5,Very low,,,
2025-07-11 00:00:00 UTC,335,551,IE,1604,Springboks Men's Nike Rugby Home Long-Sleeve Top,Nike,90,90,EUR,0,5,Very low,0,5,Very low
2025-07-11 00:00:00 UTC,1184,1142,IE,2915,Sol de Janeiro Delícia Drench Jet Set,Sol de Janeiro,28,35,EUR,0,5,Very low,0,5,Very low
2025-07-11 00:00:00 UTC,458,414,IE,166,Womens Pour Moi Santa Monica Strapless Control Swimsuit,Pour Moi,53,62,EUR,0,5,Very low,0,5,Very low
2025-07-11 00:00:00 UTC,761,631,IE,166,Asics Gel-Venture Men 6,ASICS,90,100,EUR,0,5,Very low,0,5,Very low
2025-07-11 00:00:00 UTC,1902,2486,IE,469,Maison Margiela Replica Jazz Club Eau de Toilette,Maison Margiela,60,62,EUR,0,5,Very low,0,5,Very low
2025-07-11 00:00:00 UTC,1304,1069,IE,469,"Got2b Powder'ful Volumizing Styling Powder, 10ml",Schwarzkopf,6,7,EUR,0,5,Very low,0,5,Very low
2025-07-11 00:00:00 UTC,684,695,IE,473,PHLUR Paradise Skin Set,PHLUR,75,75,EUR,0,5,Very low,0,5,Very low
2025-07-11 00:00:00 UTC,31,27,IE,1626,Riace Vertical Flat Designer Radiator Single Panel BTU,,114,115,EUR,0,5,Very low,6,10,Low
2025-07-11 00:00:00 UTC,119,205,IE,1167,DEWALT DCS691X2 XR FlexVolt 230mm Cut-Off Saw 54V 2 x 9.0Ah Li-ion DCS691X2-GB,DEWALT,1000,1107,EUR,6,10,Low,6,10,Low
2025-07-11 00:00:00 UTC,41,58,IE,4171,Karla Bree Goose Feather & Down Duvet 4 5 Tog,,60,60,EUR,21,50,High,11,20,Medium
2025-07-11 00:00:00 UTC,90,106,IE,630,Osmo Polyx-Oil 3043 Clear Satin,OSMO,4,125,EUR,11,20,Medium,11,20,Medium
2025-07-11 00:00:00 UTC,109,95,IE,632,Milwaukee M18 FPP2A3-502X FUEL Power Pack 4933480876,Milwaukee Tool,470,550,EUR,11,20,Medium,21,50,High
2025-07-11 00:00:00 UTC,8,12,IE,927,"Zoe Deco Weekly Meal Planner (Fruit, 9 x 12”), Magnetic Notepad for Refrigerator, Weekly Menu Planning Pad for Family, 52 Easy Tear-Off Sheets for",,10,10,EUR,11,20,Medium,21,50,High
2025-07-11 00:00:00 UTC,1,1,IE,592,On Your Christening - Personalised Candle,,19,19,EUR,51,100,Very high,51,100,Very high
2025-07-11 00:00:00 UTC,2,1,IE,1679,Aico Ei146e Interlinked Optical Smoke Alarm,AICO,39,39,EUR,51,100,Very high,51,100,Very high
2025-07-11 00:00:00 UTC,1582,,IE,166,New Balance 9060 Women's,New Balance,,,EUR,0,5,Very low,,,
2025-07-11 00:00:00 UTC,8,,IE,729,Clearwater Chlorine Granules,Clearwater,17,19,EUR,21,50,High,,,
2025-07-11 00:00:00 UTC,322,,IE,212,Mens adidas Football Real Madrid 25/26 Home jersey,adidas,,,EUR,0,5,Very low,,,
2025-07-11 00:00:00 UTC,4,,IE,447,JYSK Sideboard LYNGVIG 120 cm 2 tambour doors natural oak,JYSK,250,329,EUR,21,50,High,,,
2025-07-11 00:00:00 UTC,230,250,IE,503739,Woodie's Washable Matt 2.5Ltr,,16,31,EUR,0,5,Very low,0,5,Very low
2025-07-11 00:00:00 UTC,633,420,IE,1604,Mens Utility Overshirt,Closure London,28,28,EUR,0,5,Very low,0,5,Very low
2025-07-11 00:00:00 UTC,127,104,IE,3798,The Handy Skip20A Handy 2 Stroke Engine 25Cm Culti THPMT,The Handy,229,254,EUR,0,5,Very low,0,5,Very low
